1.0,0.0,0.0,0.0
0.999999989006,-4.21522038069e-30,-0.000148284240766,-8.47032944835e-26
0.999999908724,-1.03736592108e-25,-0.000427260431423,-4.65952807866e-22
0.999999703092,-2.45884929748e-25,-0.000770594474684,-1.16424669865e-21
0.999999316208,-7.32111070111e-25,-0.00116943709735,-2.32849307221e-21
0.999998694873,-2.48310213026e-24,-0.00161562771812,-4.65681558437e-21
0.999997791533,-4.37515382224e-24,-0.00210164909361,-7.21773218182e-21
0.999996566262,-6.0310587626e-24,-0.00262058468324,-9.77881648878e-21
0.99999498796,-6.81570444339e-24,-0.00316607865847,-1.21068802225e-20
0.99999303495,-8.89370248304e-24,-0.00373229846178,-1.49004670728e-20
0.999990695091,-1.50987242063e-23,-0.0043138998067,-1.8857948898e-20
0.999987965539,-2.41277337015e-23,-0.00490599399957,-2.35140505769e-20
0.999984852231,-3.64492233218e-23,-0.00550411745831,-2.88685989511e-20
0.999981369177,-5.25646946134e-23,-0.00610420329953,-3.49214203352e-20
0.999977537627,-7.44344424883e-23,-0.00670255486531,-4.19055243554e-20
0.999973385143,-9.95725817949e-23,-0.00729582106179,-4.9355132386e-20
0.999968944647,-1.25113332035e-22,-0.00788097338483,-5.68049765843e-20
0.999964253443,-1.51271948615e-22,-0.00845528451186,-6.42550544481e-20
0.999959352266,-1.77266390087e-22,-0.00901630834411,-7.15887317355e-20
0.999954284358,-2.03347973999e-22,-0.00956186138891,-7.88057524065e-20
0.9999490946,-2.3080028137e-22,-0.0100900053777,-8.60226621423e-20
0.999943828693,-2.59894844445e-22,-0.0105990310221,-9.3239374952e-20
0.999938532417,-2.90910758603e-22,-0.0110874428154,-1.00456059231e-19
0.999933250952,-3.24125876894e-22,-0.0115539447966,-1.07672629556e-19
0.99992802828,-3.5982064707e-22,-0.0119974271952,-1.14889339541e-19
0.999922906656,-3.98267760916e-22,-0.0124169538871,-1.22106104227e-19
0.999917926155,-4.39731426343e-22,-0.0128117505935,-1.29322669442e-19
0.999913124292,-4.84471788197e-22,-0.0131811937627,-1.3653911994e-19
0.999908535709,-5.32736617838e-22,-0.01352480008,-1.43755371183e-19
0.999904191931,-5.84764173441e-22,-0.0138422165555,-1.50971508084e-19
0.999900121183,-6.40780851413e-22,-0.014133211145,-1.58187700263e-19
0.999896348266,-7.00999864438e-22,-0.0143976638645,-1.65404202017e-19
0.99989289448,-7.67299841749e-22,-0.0146355583611,-1.72736960077e-19
0.999889777608,-8.39860566484e-22,-0.0148469739099,-1.80185889764e-19
0.999887011935,-9.17161292601e-22,-0.0150320778077,-1.87634790268e-19
0.999884608307,-9.99355301711e-22,-0.0151911181382,-1.95083915391e-19
0.999882574229,-1.08657398474e-21,-0.0153244168886,-2.02533264697e-19
0.999880913989,-1.17892641744e-21,-0.015432363396,-2.09982583503e-19
0.999879628811,-1.27650951019e-21,-0.0155154081091,-2.17432040415e-19
0.999878717025,-1.37939885957e-21,-0.015574056649,-2.24881634472e-19
0.999878174259,-1.4876500812e-21,-0.0156088641572,-2.32331279834e-19
0.999877993642,-1.60130023858e-21,-0.0156204299198,-2.39780890485e-19
0.999878166015,-1.72036942219e-21,-0.0156093922571,-2.47230464929e-19
0.999878680154,-1.84485843006e-21,-0.015576423672,-2.5467991682e-19
0.999879522989,-1.97475447177e-21,-0.0155222262477,-2.62129413743e-19
0.999880679832,-2.11001975053e-21,-0.0154475272891,-2.69578615e-19
0.999882134595,-2.25060655492e-21,-0.0153530752018,-2.77027603249e-19
0.99988387001,-2.3964486064e-21,-0.0152396356016,-2.8447629168e-19
0.999885867841,-2.54746568941e-21,-0.0151079876517,-2.9192467811e-19
0.999888109087,-2.70356427782e-21,-0.0149589206198,-2.99372845015e-19
0.999890574176,-2.86464083006e-21,-0.0147932306517,-3.0682112894e-19
0.999893243154,-3.03057113139e-21,-0.0146117177559,-3.14269358279e-19
0.999896095852,-3.201217497e-21,-0.0144151829941,-3.21717276772e-19
0.999899112054,-3.37644191482e-21,-0.014204425873,-3.29165390467e-19
0.999902271642,-3.55608475639e-21,-0.0139802419305,-3.36613443251e-19
0.999905554736,-3.73997787413e-21,-0.0137434205136,-3.44061263812e-19
0.999908941813,-3.92794777074e-21,-0.0134947427389,-3.51508935054e-19
0.999912413821,-4.11981283886e-21,-0.0132349796333,-3.5895654003e-19
0.999915952276,-4.31538192949e-21,-0.0129648904457,-3.66403992569e-19
0.999919539346,-4.51445965336e-21,-0.0126852211255,-3.73851376078e-19
0.999923157925,-4.71684501577e-21,-0.0123967029608,-3.81298774159e-19
0.999926791699,-4.92232684887e-21,-0.0121000513694,-3.88745847143e-19
0.999930425186,-5.13069727506e-21,-0.0117959648353,-3.96192848456e-19
0.999934043788,-5.34174093997e-21,-0.011485123986,-4.03639692964e-19
0.999937633812,-5.55524286618e-21,-0.0111681908002,-4.11086549858e-19
0.999941182495,-5.77098701406e-21,-0.0108458079418,-4.18533673268e-19
0.999944678016,-5.98874857707e-21,-0.0105185982117,-4.25980639975e-19
0.999948109497,-6.20830859575e-21,-0.0101871641104,-4.33427619887e-19
0.999951467008,-6.42944887775e-21,-0.00985208750419,-4.4087486785e-19
0.99995474155,-6.65194659358e-21,-0.0095139293889,-4.4832213075e-19
0.999957925043,-6.87558012784e-21,-0.00917322974312,-4.55769155698e-19
0.999961010309,-7.10013350752e-21,-0.00883050746477,-4.63216113529e-19
0.999963991044,-7.32539267892e-21,-0.0084862603844,-4.7066317529e-19
0.999966861793,-7.55114376717e-21,-0.00814096534853,-4.78110258135e-19
0.999969617915,-7.77717725838e-21,-0.00779507836707,-4.85557448818e-19
0.999972255555,-8.00328540202e-21,-0.00744903481863,-4.93004664876e-19
0.999974771604,-8.22926412898e-21,-0.007103249708,-5.00451824019e-19
0.99997716366,-8.45491267947e-21,-0.00675811797029,-5.0789875942e-19
0.999979429995,-8.68003739843e-21,-0.00641401481639,-5.15345727909e-19
0.999981569512,-8.90444669516e-21,-0.00607129611483,-5.22792647649e-19
0.999983581703,-9.12795466494e-21,-0.00573029880524,-5.3023960633e-19
0.999985466614,-9.35037866268e-21,-0.00539134133888,-5.37686437649e-19
0.9999872248,-9.570326213e-21,-0.00505472414226,-5.44900383329e-19
0.999988857292,-9.78762682271e-21,-0.00472073009969,-5.5188153138e-19
0.99999036555,-1.00033312864e-20,-0.00438962505128,-5.58862646682e-19
0.999991751432,-1.02172801473e-20,-0.00406165830297,-5.65843732694e-19
0.999993017155,-1.0429318844e-20,-0.00373706314545,-5.72824623517e-19
0.999994165259,-1.06392995067e-20,-0.00341605737914,-5.79805407389e-19
0.999995198572,-1.08470792409e-20,-0.00309884384261,-5.86786003165e-19
0.999996120178,-1.10525208443e-20,-0.00278561094202,-5.93766329709e-19
0.999996933387,-1.12554930706e-20,-0.00247653317959,-6.00746390585e-19
0.999997641701,-1.14558710617e-20,-0.00217177167887,-6.07726528159e-19
0.99999824879,-1.16535340685e-20,-0.00187147470544,-6.14706491853e-19
0.999998758461,-1.18483677934e-20,-0.00157577818123,-6.21686454574e-19
0.999999174636,-1.20402629115e-20,-0.00128480619125,-6.28666335078e-19
0.999999501328,-1.2229115398e-20,-0.000998671481498,-6.35645967372e-19
0.999999742614,-1.24148271816e-20,-0.000717475947122,-6.42625693622e-19
0.999999902622,-1.25973050716e-20,-0.000441311109825,-6.49605601827e-19
