0.0,0.0,0.0
7.27939325146e-06,4.14326085028e-23,4.97379915032e-18
6.8006833808e-05,2.28584293405e-22,5.3290705182e-18
0.000223129399821,5.51828308027e-22,5.68434188608e-18
0.000538819301669,1.1827427765e-21,-2.6645352591e-18
0.00108011133325,1.9985003957e-21,-4.51194637208e-17
0.00190978874808,3.69873805256e-21,-1.19726450976e-16
0.00309015960222,7.45204883473e-21,-2.28794760915e-16
0.00468317685143,1.4564279023e-20,-3.11217718263e-16
0.00675043241709,2.48382810345e-20,-4.29523083767e-16
0.00935314617748,3.7575349857e-20,-5.19229104157e-16
0.0125521503452,5.22147738048e-20,-5.77493608489e-16
0.0164078685957,6.7757960299e-20,-5.92237370256e-16
0.0209802891633,8.24825686926e-20,-5.44808642644e-16
0.0263289309504,9.51473533569e-20,-5.5138116295e-16
0.032512801475,1.05441220877e-19,-5.85131942898e-16
0.0395903452097,1.15957183467e-19,-6.08046946127e-16
0.0476137951646,1.26937362427e-19,-6.97042423781e-16
0.0566243249284,1.38438198418e-19,-7.61879448419e-16
0.0666478247902,1.50740969241e-19,-7.88880072378e-16
0.0776912393926,1.62479173063e-19,-8.1872286728e-16
0.0897396512583,1.73069185789e-19,-8.41637870508e-16
0.102758835509,1.83176538038e-19,-8.56026360907e-16
0.116718478247,1.92545114994e-19,-8.64197602368e-16
0.131588190999,2.00947485039e-19,-8.68105587415e-16
0.147336957744,2.08400297237e-19,-8.70770122674e-16
0.163933030256,2.14867416994e-19,-8.72546479513e-16
0.181343814062,2.20301983734e-19,-8.72724115197e-16
0.199535739454,2.24667968491e-19,-8.71835936778e-16
0.218474115655,2.27982785763e-19,-8.70237215622e-16
0.238122966264,2.30253903478e-19,-8.67927951731e-16
0.258444844407,2.31510482702e-19,-8.62776516897e-16
0.279400626528,2.31782495429e-19,-8.54960546803e-16
0.300949284798,2.31111558945e-19,-8.45190584187e-16
0.323047639684,2.29540542101e-19,-8.3453244315e-16
0.345650096574,2.27113684366e-19,-8.23341395062e-16
0.368708373402,2.2387683844e-19,-8.11439804238e-16
0.392171229941,2.19877696355e-19,-7.97939492259e-16
0.415984213229,2.15176261852e-19,-7.84972087331e-16
0.440089436751,2.09824106394e-19,-7.73425767875e-16
0.464425412302,2.03854112161e-19,-7.64011076626e-16
0.488926951997,1.97208134433e-19,-7.5743855632e-16
0.51352515302,1.89385571187e-19,-7.52642392854e-16
0.538147470071,1.7777895244e-19,-7.4749095802e-16
0.562717871619,1.50121020147e-19,-7.40207894978e-16
0.587157068078,5.14215552489e-20,-7.31148475097e-16
0.611382794817,-3.5336684614e-19,-7.21200876797e-16
0.635310131311,-2.01771376483e-18,-7.11075642812e-16
0.658851839385,-8.60790605559e-18,-7.00950408827e-16
0.681918707473,-3.35494363141e-17,-6.91535717579e-16
0.704419892708,-1.24134783432e-16,-6.82831569065e-16
0.726263257527,-4.42878016142e-16,-6.7448269192e-16
0.747358735414,-1.54182071868e-15,-6.66311450459e-16
0.767636597651,-5.27558105925e-15,-6.60271837205e-16
0.787050353681,-1.7793711249e-14,-6.61870558361e-16
0.805580883309,-5.9247579073e-14,-6.18527451479e-16
0.823223244259,-1.95784152047e-13,-5.49960077478e-16
0.839965050103,-6.46937592705e-13,-4.89031037887e-16
0.855793969538,-2.14924306889e-12,-4.77307082747e-16
0.870697971807,-7.21979388503e-12,-5.40723021913e-16
0.884665512843,-2.46604515867e-11,-5.71098723867e-16
0.897685722077,-8.60876218631e-11,-5.90638649101e-16
0.909748591015,-3.08512225197e-10,-6.83009204749e-16
0.920850009294,-1.13832286766e-09,-7.94919685632e-16
0.93100270535,-4.32387673374e-09,-8.65085780788e-16
0.940238529189,-1.68549336316e-08,-9.12336872716e-16
0.948605748017,-6.71370923373e-08,-9.53725987074e-16
0.956163509887,-2.72162396113e-07,-9.93161108909e-16
0.962975413424,-1.11939709826e-06,-1.04645181409e-15
0.969103709631,-4.66198002802e-06,-1.11910480882e-15
0.974605018031,-3.35606433063e-06,-9.75575176199e-16
0.979528220406,-1.76413469558e-07,-7.85504994383e-16
0.983913888002,4.8188653344e-06,-3.24540394558e-16
0.987795031585,1.15885904069e-05,7.33635374672e-17
0.991198734203,2.00854967223e-05,4.05186995067e-16
0.994148060862,3.02556771458e-05,6.66489086143e-16
0.996663818158,4.20382791441e-05,6.97575330832e-16
0.998765891151,5.53653152916e-05,6.84430290221e-16
1.00047404764,7.01616703163e-05,7.16759984698e-16
1.00180823591,8.63453406687e-05,7.72537589455e-16
1.0027884922,0.000103827878958,8.54782911119e-16
1.00343461395,0.000122514975014,8.77520278664e-16
1.00376575141,0.000142307095481,9.09317066089e-16
1.0038000373,0.000163100114897,9.97957272375e-16
